num.gene,km.pvalue,core.gene
4 genes,0.0152262038690942,RP11-203J24.8 | DSG1 | FAM3B | CTB-32O4.2
4 genes,0.025209595940815,RP11-203J24.8 | DSG1 | FAM3B | RP11-358B23.1
4 genes,0.0125601186029418,RP11-203J24.8 | DSG1 | FAM3B | TNK1
4 genes,0.996883957171001,RP11-203J24.8 | DSG1 | CTB-32O4.2 | RP11-358B23.1
4 genes,0.303804937659621,RP11-203J24.8 | DSG1 | CTB-32O4.2 | TNK1
4 genes,0.0753697386252585,RP11-203J24.8 | DSG1 | RP11-358B23.1 | TNK1
4 genes,0.00255032108811026,RP11-203J24.8 | RP4-773N10.5 | FAM3B | CTB-32O4.2
4 genes,0.00560649796093915,RP11-203J24.8 | RP4-773N10.5 | FAM3B | RP11-358B23.1
4 genes,0.00644290963284488,RP11-203J24.8 | RP4-773N10.5 | FAM3B | TNK1
4 genes,0.132937988890588,RP11-203J24.8 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
4 genes,0.0700823022127314,RP11-203J24.8 | RP4-773N10.5 | CTB-32O4.2 | TNK1
4 genes,0.0336197353854993,RP11-203J24.8 | RP4-773N10.5 | RP11-358B23.1 | TNK1
4 genes,0.0207106118094693,RP11-203J24.8 | FAM3B | CTB-32O4.2 | RP11-358B23.1
4 genes,0.00183999424344206,RP11-203J24.8 | FAM3B | CTB-32O4.2 | TNK1
4 genes,0.0149167953966082,RP11-203J24.8 | FAM3B | RP11-358B23.1 | TNK1
4 genes,0.0668988908167486,RP11-203J24.8 | CTB-32O4.2 | RP11-358B23.1 | TNK1
4 genes,0.101374641938623,MYB-AS1 | DSG1 | RP4-773N10.5 | FAM3B
4 genes,0.00118288766106633,MYB-AS1 | DSG1 | RP4-773N10.5 | CTB-32O4.2
4 genes,0.0104648749280629,MYB-AS1 | DSG1 | RP4-773N10.5 | RP11-358B23.1
4 genes,0.0250630830495804,MYB-AS1 | DSG1 | RP4-773N10.5 | TNK1
4 genes,0.0024215621852357,MYB-AS1 | DSG1 | FAM3B | CTB-32O4.2
4 genes,0.00431391408642368,MYB-AS1 | DSG1 | FAM3B | RP11-358B23.1
4 genes,0.00620594545472608,MYB-AS1 | DSG1 | FAM3B | TNK1
4 genes,0.00155177542782237,MYB-AS1 | DSG1 | CTB-32O4.2 | RP11-358B23.1
4 genes,0.0141502696341802,MYB-AS1 | DSG1 | CTB-32O4.2 | TNK1
4 genes,0.00660486030592788,MYB-AS1 | DSG1 | RP11-358B23.1 | TNK1
4 genes,0.00145819817296311,MYB-AS1 | RP4-773N10.5 | FAM3B | CTB-32O4.2
4 genes,0.0256977434930876,MYB-AS1 | RP4-773N10.5 | FAM3B | RP11-358B23.1
4 genes,0.0222755787096476,MYB-AS1 | RP4-773N10.5 | FAM3B | TNK1
4 genes,0.0111263787808097,MYB-AS1 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
4 genes,0.0196262320142684,MYB-AS1 | RP4-773N10.5 | CTB-32O4.2 | TNK1
4 genes,0.0229255579656467,MYB-AS1 | RP4-773N10.5 | RP11-358B23.1 | TNK1
4 genes,0.00394060322716283,MYB-AS1 | FAM3B | CTB-32O4.2 | RP11-358B23.1
4 genes,0.00544232933209954,MYB-AS1 | FAM3B | CTB-32O4.2 | TNK1
4 genes,0.0104414973191326,MYB-AS1 | FAM3B | RP11-358B23.1 | TNK1
4 genes,0.119253923491142,MYB-AS1 | CTB-32O4.2 | RP11-358B23.1 | TNK1
4 genes,0.000164412931448199,DSG1 | RP4-773N10.5 | FAM3B | CTB-32O4.2
4 genes,0.00311810675178914,DSG1 | RP4-773N10.5 | FAM3B | RP11-358B23.1
4 genes,0.00645343537275966,DSG1 | RP4-773N10.5 | FAM3B | TNK1
4 genes,0.000126458982469213,DSG1 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
4 genes,0.00667885345727404,DSG1 | RP4-773N10.5 | CTB-32O4.2 | TNK1
4 genes,0.00193953767878308,DSG1 | RP4-773N10.5 | RP11-358B23.1 | TNK1
4 genes,0.00250776854570478,DSG1 | FAM3B | CTB-32O4.2 | RP11-358B23.1
4 genes,0.0926897053924554,DSG1 | FAM3B | CTB-32O4.2 | TNK1
4 genes,0.0390129100315481,DSG1 | FAM3B | RP11-358B23.1 | TNK1
4 genes,0.0374284308937868,DSG1 | CTB-32O4.2 | RP11-358B23.1 | TNK1
4 genes,0.00275530346072073,RP4-773N10.5 | FAM3B | CTB-32O4.2 | RP11-358B23.1
4 genes,0.00219109414388408,RP4-773N10.5 | FAM3B | CTB-32O4.2 | TNK1
4 genes,0.000936040769071833,RP4-773N10.5 | FAM3B | RP11-358B23.1 | TNK1
4 genes,0.0115219127697843,RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1 | TNK1
4 genes,0.0162773760051363,FAM3B | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.00470970486405942,RP11-483E7.1 | FAM228B | RP11-203J24.8 | MYB-AS1 | DSG1
5 genes,0.0106823557530048,RP11-483E7.1 | FAM228B | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5
5 genes,0.00554575941522595,RP11-483E7.1 | FAM228B | RP11-203J24.8 | MYB-AS1 | FAM3B
5 genes,0.00466331045128698,RP11-483E7.1 | FAM228B | RP11-203J24.8 | MYB-AS1 | CTB-32O4.2
5 genes,0.0109665423035421,RP11-483E7.1 | FAM228B | RP11-203J24.8 | MYB-AS1 | RP11-358B23.1
5 genes,0.00180854822118115,RP11-483E7.1 | FAM228B | RP11-203J24.8 | MYB-AS1 | TNK1
5 genes,0.00500189231006776,RP11-483E7.1 | FAM228B | RP11-203J24.8 | DSG1 | RP4-773N10.5
5 genes,0.00673714960128513,RP11-483E7.1 | FAM228B | RP11-203J24.8 | DSG1 | FAM3B
5 genes,0.00898706628462587,RP11-483E7.1 | FAM228B | RP11-203J24.8 | DSG1 | CTB-32O4.2
5 genes,0.0233456175532553,RP11-483E7.1 | FAM228B | RP11-203J24.8 | DSG1 | RP11-358B23.1
5 genes,0.0295087524643469,RP11-483E7.1 | FAM228B | RP11-203J24.8 | DSG1 | TNK1
5 genes,0.000691752848278937,RP11-483E7.1 | FAM228B | RP11-203J24.8 | RP4-773N10.5 | FAM3B
5 genes,0.00332522100471966,RP11-483E7.1 | FAM228B | RP11-203J24.8 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.000327291991046086,RP11-483E7.1 | FAM228B | RP11-203J24.8 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.000298082255499765,RP11-483E7.1 | FAM228B | RP11-203J24.8 | RP4-773N10.5 | TNK1
5 genes,0.00223382646151538,RP11-483E7.1 | FAM228B | RP11-203J24.8 | FAM3B | CTB-32O4.2
5 genes,0.00187187889647356,RP11-483E7.1 | FAM228B | RP11-203J24.8 | FAM3B | RP11-358B23.1
5 genes,0.00200184212112875,RP11-483E7.1 | FAM228B | RP11-203J24.8 | FAM3B | TNK1
5 genes,0.0182827664738509,RP11-483E7.1 | FAM228B | RP11-203J24.8 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00196316996173396,RP11-483E7.1 | FAM228B | RP11-203J24.8 | CTB-32O4.2 | TNK1
5 genes,0.016422853684777,RP11-483E7.1 | FAM228B | RP11-203J24.8 | RP11-358B23.1 | TNK1
5 genes,0.0247685767546346,RP11-483E7.1 | FAM228B | MYB-AS1 | DSG1 | RP4-773N10.5
5 genes,0.000459014471242747,RP11-483E7.1 | FAM228B | MYB-AS1 | DSG1 | FAM3B
5 genes,0.00227479852596579,RP11-483E7.1 | FAM228B | MYB-AS1 | DSG1 | CTB-32O4.2
5 genes,0.00207376141821236,RP11-483E7.1 | FAM228B | MYB-AS1 | DSG1 | RP11-358B23.1
5 genes,0.000534071024866245,RP11-483E7.1 | FAM228B | MYB-AS1 | DSG1 | TNK1
5 genes,0.00571575962786808,RP11-483E7.1 | FAM228B | MYB-AS1 | RP4-773N10.5 | FAM3B
5 genes,0.00340994680060058,RP11-483E7.1 | FAM228B | MYB-AS1 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.000457085512427069,RP11-483E7.1 | FAM228B | MYB-AS1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.000248014465239366,RP11-483E7.1 | FAM228B | MYB-AS1 | RP4-773N10.5 | TNK1
5 genes,0.00454075660766595,RP11-483E7.1 | FAM228B | MYB-AS1 | FAM3B | CTB-32O4.2
5 genes,0.00123330984576919,RP11-483E7.1 | FAM228B | MYB-AS1 | FAM3B | RP11-358B23.1
5 genes,0.0387940467182256,RP11-483E7.1 | FAM228B | MYB-AS1 | FAM3B | TNK1
5 genes,0.0100949532239233,RP11-483E7.1 | FAM228B | MYB-AS1 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.010272131178563,RP11-483E7.1 | FAM228B | MYB-AS1 | CTB-32O4.2 | TNK1
5 genes,0.013427984757683,RP11-483E7.1 | FAM228B | MYB-AS1 | RP11-358B23.1 | TNK1
5 genes,0.00386500716486859,RP11-483E7.1 | FAM228B | DSG1 | RP4-773N10.5 | FAM3B
5 genes,0.000102483178333945,RP11-483E7.1 | FAM228B | DSG1 | RP4-773N10.5 | CTB-32O4.2
5 genes,7.42430411996287e-05,RP11-483E7.1 | FAM228B | DSG1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.00238455129131876,RP11-483E7.1 | FAM228B | DSG1 | RP4-773N10.5 | TNK1
5 genes,0.00459807037672111,RP11-483E7.1 | FAM228B | DSG1 | FAM3B | CTB-32O4.2
5 genes,0.000505788870688639,RP11-483E7.1 | FAM228B | DSG1 | FAM3B | RP11-358B23.1
5 genes,0.00769632405157661,RP11-483E7.1 | FAM228B | DSG1 | FAM3B | TNK1
5 genes,0.0442925179265374,RP11-483E7.1 | FAM228B | DSG1 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.0622916447924572,RP11-483E7.1 | FAM228B | DSG1 | CTB-32O4.2 | TNK1
5 genes,0.0172232432298889,RP11-483E7.1 | FAM228B | DSG1 | RP11-358B23.1 | TNK1
5 genes,0.00028919662301452,RP11-483E7.1 | FAM228B | RP4-773N10.5 | FAM3B | CTB-32O4.2
5 genes,0.000285477225077324,RP11-483E7.1 | FAM228B | RP4-773N10.5 | FAM3B | RP11-358B23.1
5 genes,0.00405717391795457,RP11-483E7.1 | FAM228B | RP4-773N10.5 | FAM3B | TNK1
5 genes,0.00147226288668012,RP11-483E7.1 | FAM228B | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00268522569023955,RP11-483E7.1 | FAM228B | RP4-773N10.5 | CTB-32O4.2 | TNK1
5 genes,0.000157298594707811,RP11-483E7.1 | FAM228B | RP4-773N10.5 | RP11-358B23.1 | TNK1
5 genes,0.014506092705149,RP11-483E7.1 | FAM228B | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00255172834054151,RP11-483E7.1 | FAM228B | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.00360929688928069,RP11-483E7.1 | FAM228B | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.0450422756115095,RP11-483E7.1 | FAM228B | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.00608232615475524,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | DSG1 | RP4-773N10.5
5 genes,0.0164753879965051,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | DSG1 | FAM3B
5 genes,0.00586684823959904,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | DSG1 | CTB-32O4.2
5 genes,0.0141427697659154,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | DSG1 | RP11-358B23.1
5 genes,0.00170743432150011,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | DSG1 | TNK1
5 genes,0.0899861015970824,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5 | FAM3B
5 genes,0.00195048295268729,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.000851374094505308,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.000401032327729589,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5 | TNK1
5 genes,0.000552697542509417,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | FAM3B | CTB-32O4.2
5 genes,0.00586398457827153,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | FAM3B | RP11-358B23.1
5 genes,0.00134460129880543,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | FAM3B | TNK1
5 genes,0.00434325897435639,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.000464856853940487,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | CTB-32O4.2 | TNK1
5 genes,0.0015206447416346,RP11-483E7.1 | RP11-203J24.8 | MYB-AS1 | RP11-358B23.1 | TNK1
5 genes,0.0264637631409553,RP11-483E7.1 | RP11-203J24.8 | DSG1 | RP4-773N10.5 | FAM3B
5 genes,0.00178482009735337,RP11-483E7.1 | RP11-203J24.8 | DSG1 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.00602867222763348,RP11-483E7.1 | RP11-203J24.8 | DSG1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.00184164497512362,RP11-483E7.1 | RP11-203J24.8 | DSG1 | RP4-773N10.5 | TNK1
5 genes,0.000899979620942015,RP11-483E7.1 | RP11-203J24.8 | DSG1 | FAM3B | CTB-32O4.2
5 genes,0.00309373261591117,RP11-483E7.1 | RP11-203J24.8 | DSG1 | FAM3B | RP11-358B23.1
5 genes,0.0018234376016224,RP11-483E7.1 | RP11-203J24.8 | DSG1 | FAM3B | TNK1
5 genes,0.0744637390139419,RP11-483E7.1 | RP11-203J24.8 | DSG1 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00598553255353085,RP11-483E7.1 | RP11-203J24.8 | DSG1 | CTB-32O4.2 | TNK1
5 genes,0.000936143564469361,RP11-483E7.1 | RP11-203J24.8 | DSG1 | RP11-358B23.1 | TNK1
5 genes,0.000366142029866179,RP11-483E7.1 | RP11-203J24.8 | RP4-773N10.5 | FAM3B | CTB-32O4.2
5 genes,0.000428724751178611,RP11-483E7.1 | RP11-203J24.8 | RP4-773N10.5 | FAM3B | RP11-358B23.1
5 genes,6.07847571831854e-05,RP11-483E7.1 | RP11-203J24.8 | RP4-773N10.5 | FAM3B | TNK1
5 genes,0.0121467894192583,RP11-483E7.1 | RP11-203J24.8 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00186254748627745,RP11-483E7.1 | RP11-203J24.8 | RP4-773N10.5 | CTB-32O4.2 | TNK1
5 genes,0.000239809357133636,RP11-483E7.1 | RP11-203J24.8 | RP4-773N10.5 | RP11-358B23.1 | TNK1
5 genes,0.00435531130682887,RP11-483E7.1 | RP11-203J24.8 | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.000184908194639344,RP11-483E7.1 | RP11-203J24.8 | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.00299334707762822,RP11-483E7.1 | RP11-203J24.8 | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.00286978782161873,RP11-483E7.1 | RP11-203J24.8 | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.0013288063689435,RP11-483E7.1 | MYB-AS1 | DSG1 | RP4-773N10.5 | FAM3B
5 genes,2.9866832617631e-05,RP11-483E7.1 | MYB-AS1 | DSG1 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.00222305918825016,RP11-483E7.1 | MYB-AS1 | DSG1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.000190464355234843,RP11-483E7.1 | MYB-AS1 | DSG1 | RP4-773N10.5 | TNK1
5 genes,0.000221194747591191,RP11-483E7.1 | MYB-AS1 | DSG1 | FAM3B | CTB-32O4.2
5 genes,0.00413059012309547,RP11-483E7.1 | MYB-AS1 | DSG1 | FAM3B | RP11-358B23.1
5 genes,0.000821426388157298,RP11-483E7.1 | MYB-AS1 | DSG1 | FAM3B | TNK1
5 genes,0.000293677382375512,RP11-483E7.1 | MYB-AS1 | DSG1 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.000474842720011415,RP11-483E7.1 | MYB-AS1 | DSG1 | CTB-32O4.2 | TNK1
5 genes,0.000727640530800766,RP11-483E7.1 | MYB-AS1 | DSG1 | RP11-358B23.1 | TNK1
5 genes,9.47525689704021e-05,RP11-483E7.1 | MYB-AS1 | RP4-773N10.5 | FAM3B | CTB-32O4.2
5 genes,0.000209309418911396,RP11-483E7.1 | MYB-AS1 | RP4-773N10.5 | FAM3B | RP11-358B23.1
5 genes,0.000119533141745398,RP11-483E7.1 | MYB-AS1 | RP4-773N10.5 | FAM3B | TNK1
5 genes,0.000371196938867779,RP11-483E7.1 | MYB-AS1 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00041089499899627,RP11-483E7.1 | MYB-AS1 | RP4-773N10.5 | CTB-32O4.2 | TNK1
5 genes,0.000170570178773533,RP11-483E7.1 | MYB-AS1 | RP4-773N10.5 | RP11-358B23.1 | TNK1
5 genes,0.00832060197352313,RP11-483E7.1 | MYB-AS1 | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00430150307766353,RP11-483E7.1 | MYB-AS1 | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.00205424142666044,RP11-483E7.1 | MYB-AS1 | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.00634377252145935,RP11-483E7.1 | MYB-AS1 | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.000220900531517576,RP11-483E7.1 | DSG1 | RP4-773N10.5 | FAM3B | CTB-32O4.2
5 genes,0.000321854154844536,RP11-483E7.1 | DSG1 | RP4-773N10.5 | FAM3B | RP11-358B23.1
5 genes,0.000746837212900586,RP11-483E7.1 | DSG1 | RP4-773N10.5 | FAM3B | TNK1
5 genes,5.1874599813595e-05,RP11-483E7.1 | DSG1 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.000154857118100038,RP11-483E7.1 | DSG1 | RP4-773N10.5 | CTB-32O4.2 | TNK1
5 genes,0.000237540776983014,RP11-483E7.1 | DSG1 | RP4-773N10.5 | RP11-358B23.1 | TNK1
5 genes,0.00176986651572963,RP11-483E7.1 | DSG1 | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00573100371481472,RP11-483E7.1 | DSG1 | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.000433436125043651,RP11-483E7.1 | DSG1 | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.00472014562647238,RP11-483E7.1 | DSG1 | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.000520090868756262,RP11-483E7.1 | RP4-773N10.5 | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.000162056199128013,RP11-483E7.1 | RP4-773N10.5 | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.000196783963158809,RP11-483E7.1 | RP4-773N10.5 | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.000639770400307493,RP11-483E7.1 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.00098650102133413,RP11-483E7.1 | FAM3B | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.0494864288164061,FAM228B | RP11-203J24.8 | MYB-AS1 | DSG1 | RP4-773N10.5
5 genes,0.00624402709046934,FAM228B | RP11-203J24.8 | MYB-AS1 | DSG1 | FAM3B
5 genes,0.073827710731035,FAM228B | RP11-203J24.8 | MYB-AS1 | DSG1 | CTB-32O4.2
5 genes,0.0552247868569359,FAM228B | RP11-203J24.8 | MYB-AS1 | DSG1 | RP11-358B23.1
5 genes,0.0266008433443397,FAM228B | RP11-203J24.8 | MYB-AS1 | DSG1 | TNK1
5 genes,0.0365857919356082,FAM228B | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5 | FAM3B
5 genes,0.102921379685854,FAM228B | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.0361241963109001,FAM228B | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.0260941437994805,FAM228B | RP11-203J24.8 | MYB-AS1 | RP4-773N10.5 | TNK1
5 genes,0.00909520154784049,FAM228B | RP11-203J24.8 | MYB-AS1 | FAM3B | CTB-32O4.2
5 genes,0.0088865601114656,FAM228B | RP11-203J24.8 | MYB-AS1 | FAM3B | RP11-358B23.1
5 genes,0.00636413830632576,FAM228B | RP11-203J24.8 | MYB-AS1 | FAM3B | TNK1
5 genes,0.0399911246939472,FAM228B | RP11-203J24.8 | MYB-AS1 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.0168644031056896,FAM228B | RP11-203J24.8 | MYB-AS1 | CTB-32O4.2 | TNK1
5 genes,0.02212410688629,FAM228B | RP11-203J24.8 | MYB-AS1 | RP11-358B23.1 | TNK1
5 genes,0.0125375328103962,FAM228B | RP11-203J24.8 | DSG1 | RP4-773N10.5 | FAM3B
5 genes,0.0440118996388956,FAM228B | RP11-203J24.8 | DSG1 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.0354816269071065,FAM228B | RP11-203J24.8 | DSG1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.0720670866646786,FAM228B | RP11-203J24.8 | DSG1 | RP4-773N10.5 | TNK1
5 genes,0.0118784813185812,FAM228B | RP11-203J24.8 | DSG1 | FAM3B | CTB-32O4.2
5 genes,0.00658586964476027,FAM228B | RP11-203J24.8 | DSG1 | FAM3B | RP11-358B23.1
5 genes,0.0142073074091708,FAM228B | RP11-203J24.8 | DSG1 | FAM3B | TNK1
5 genes,0.381608519014258,FAM228B | RP11-203J24.8 | DSG1 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.302062470682886,FAM228B | RP11-203J24.8 | DSG1 | CTB-32O4.2 | TNK1
5 genes,0.0687866283243329,FAM228B | RP11-203J24.8 | DSG1 | RP11-358B23.1 | TNK1
5 genes,0.0261835769764572,FAM228B | RP11-203J24.8 | RP4-773N10.5 | FAM3B | CTB-32O4.2
5 genes,0.00282848814920977,FAM228B | RP11-203J24.8 | RP4-773N10.5 | FAM3B | RP11-358B23.1
5 genes,0.00283151297901318,FAM228B | RP11-203J24.8 | RP4-773N10.5 | FAM3B | TNK1
5 genes,0.197089413938737,FAM228B | RP11-203J24.8 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.234405299997912,FAM228B | RP11-203J24.8 | RP4-773N10.5 | CTB-32O4.2 | TNK1
5 genes,0.0640825745160913,FAM228B | RP11-203J24.8 | RP4-773N10.5 | RP11-358B23.1 | TNK1
5 genes,0.0152852831246991,FAM228B | RP11-203J24.8 | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.0108419078991852,FAM228B | RP11-203J24.8 | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.0275730036558373,FAM228B | RP11-203J24.8 | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.146624951332076,FAM228B | RP11-203J24.8 | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.00848398421473395,FAM228B | MYB-AS1 | DSG1 | RP4-773N10.5 | FAM3B
5 genes,0.00189635742260452,FAM228B | MYB-AS1 | DSG1 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.0149987137143831,FAM228B | MYB-AS1 | DSG1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.00490398069319065,FAM228B | MYB-AS1 | DSG1 | RP4-773N10.5 | TNK1
5 genes,0.00253344504851039,FAM228B | MYB-AS1 | DSG1 | FAM3B | CTB-32O4.2
5 genes,0.000420719297399508,FAM228B | MYB-AS1 | DSG1 | FAM3B | RP11-358B23.1
5 genes,0.0141286917153876,FAM228B | MYB-AS1 | DSG1 | FAM3B | TNK1
5 genes,0.00721751468800857,FAM228B | MYB-AS1 | DSG1 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.0493077361480883,FAM228B | MYB-AS1 | DSG1 | CTB-32O4.2 | TNK1
5 genes,0.0115585414716889,FAM228B | MYB-AS1 | DSG1 | RP11-358B23.1 | TNK1
5 genes,0.0074800668995838,FAM228B | MYB-AS1 | RP4-773N10.5 | FAM3B | CTB-32O4.2
5 genes,0.00118824331237977,FAM228B | MYB-AS1 | RP4-773N10.5 | FAM3B | RP11-358B23.1
5 genes,0.0059462713014794,FAM228B | MYB-AS1 | RP4-773N10.5 | FAM3B | TNK1
5 genes,0.00648494374184516,FAM228B | MYB-AS1 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.0606550338464471,FAM228B | MYB-AS1 | RP4-773N10.5 | CTB-32O4.2 | TNK1
5 genes,0.00665132837398952,FAM228B | MYB-AS1 | RP4-773N10.5 | RP11-358B23.1 | TNK1
5 genes,0.0139829052911429,FAM228B | MYB-AS1 | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.0422034059603926,FAM228B | MYB-AS1 | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.0051278820011893,FAM228B | MYB-AS1 | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.113954991490996,FAM228B | MYB-AS1 | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.000286626935176004,FAM228B | DSG1 | RP4-773N10.5 | FAM3B | CTB-32O4.2
5 genes,0.000316746672695656,FAM228B | DSG1 | RP4-773N10.5 | FAM3B | RP11-358B23.1
5 genes,0.0588610572468308,FAM228B | DSG1 | RP4-773N10.5 | FAM3B | TNK1
5 genes,0.00794376014478404,FAM228B | DSG1 | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1
5 genes,0.0123521178729443,FAM228B | DSG1 | RP4-773N10.5 | CTB-32O4.2 | TNK1
5 genes,0.00772892618173049,FAM228B | DSG1 | RP4-773N10.5 | RP11-358B23.1 | TNK1
5 genes,0.00386279526903877,FAM228B | DSG1 | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.0245922291559895,FAM228B | DSG1 | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.00763121221062513,FAM228B | DSG1 | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.100737588692009,FAM228B | DSG1 | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.00425186281890344,FAM228B | RP4-773N10.5 | FAM3B | CTB-32O4.2 | RP11-358B23.1
5 genes,0.00408589809812865,FAM228B | RP4-773N10.5 | FAM3B | CTB-32O4.2 | TNK1
5 genes,0.00113747507732687,FAM228B | RP4-773N10.5 | FAM3B | RP11-358B23.1 | TNK1
5 genes,0.0476485210334178,FAM228B | RP4-773N10.5 | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.0160609645891763,FAM228B | FAM3B | CTB-32O4.2 | RP11-358B23.1 | TNK1
5 genes,0.00360416741947256,RP11-203J24.8 | MYB-AS1 | DSG1 | RP4-773N10.5 | FAM3B
5 genes,0.0946100417918074,RP11-203J24.8 | MYB-AS1 | DSG1 | RP4-773N10.5 | CTB-32O4.2
5 genes,0.106673144815502,RP11-203J24.8 | MYB-AS1 | DSG1 | RP4-773N10.5 | RP11-358B23.1
5 genes,0.0181089702885551,RP11-203J24.8 | MYB-AS1 | DSG1 | RP4-773N10.5 | TNK1
5 genes,0.010900847140266,RP11-203J24.8 | MYB-AS1 | DSG1 | FAM3B | CTB-32O4.2
5 genes,0.0354539237019361,RP11-203J24.8 | MYB-AS1 | DSG1 | FAM3B | RP11-358B23.1
