samID	pca1.A	pca1.B	ICI.score	subtype
HNSC-6492-01	-1.49007753659877	2.13681383209612	-3.6268913686949	B
HNSC-6010-01	2.89326764874678	-2.12798439873165	5.02125204747843	B
HNSC-5373-01	6.36499347646698	2.44927531980687	3.91571815666011	B
HNSC-7395-01	7.91828935638663	2.85179211336777	5.06649724301886	B
HNSC-6471-01	5.50928486041536	1.16913286826585	4.34015199214951	B
HNSC-5555-01	-1.09364896724756	0.0398663677370758	-1.13351533498463	B
HNSC-7369-01	0.0239918456771454	2.69637392747069	-2.67238208179355	B
HNSC-A4CD-01	-2.93250961741662	-0.578895917000013	-2.3536137004166	B
HNSC-A4CB-01	5.12832272033268	0.0497844785655105	5.07853824176717	B
HNSC-7421-01	-3.45621445784285	-2.35228477606444	-1.1039296817784	B
HNSC-A7JT-01	9.34612477963192	-0.244191427660388	9.59031620729231	B
HNSC-7367-01	5.65474447249161	1.88244504274631	3.7722994297453	B
HNSC-7753-01	-2.89008611480465	1.98030718092061	-4.87039329572526	B
HNSC-A45Z-01	3.54468425372298	0.334154028787843	3.21053022493514	B
HNSC-A6DI-01	-11.7407071499827	3.34594788141962	-15.0866550314023	B
HNSC-7754-01	5.15457912037355	-2.20224352664547	7.35682264701902	B
HNSC-A6V3-01	-3.11092518136863	1.33153162131036	-4.44245680267899	B
HNSC-A4C7-01	-1.13181720276278	0.116200573441397	-1.24801777620418	B
HNSC-5366-01	0.489364478270361	1.3627684707447	-0.873403992474338	B
HNSC-8298-01	-1.61308257741667	-1.13517509819364	-0.477907479223032	B
HNSC-A61E-01	-5.70004302855335	1.70428284674111	-7.40432587529445	B
HNSC-6472-01	-5.39860706323471	-5.48374539308192	0.0851383298472124	B
HNSC-A6SW-01	2.61657747353706	-5.44473118401114	8.0613086575482	B
HNSC-A50G-01	0.565844957236475	3.24451467989616	-2.67866972265969	B
HNSC-A92N-01	-5.06678829092295	-0.49849529029466	-4.56829300062829	B
HNSC-6941-01	0.972249872537004	1.85744801043988	-0.88519813790288	B
HNSC-7389-01	3.00004787715517	-0.214303197329197	3.21435107448437	B
HNSC-7219-01	7.52857730440582	0.536795599979893	6.99178170442593	B
HNSC-5323-01	-2.97927368013521	0.789269314687365	-3.76854299482257	B
HNSC-7364-01	-1.04982049612206	1.57267755544761	-2.62249805156967	B
HNSC-6012-01	6.13364365160279	0.0855648880091963	6.04807876359359	B
HNSC-7250-01	-6.06118594376308	0.860618575304901	-6.92180451906798	B
HNSC-A6VC-01	2.64184361596732	-0.372973296920931	3.01481691288825	B
HNSC-6021-01	-3.03954436716674	0.745577803254708	-3.78512217042144	B
HNSC-A6K2-01	-5.84350758389444	1.05278441494262	-6.89629199883706	B
HNSC-7380-01	1.8427113104955	2.53440371420837	-0.69169240371287	B
HNSC-5152-01	1.11986044168364	1.5294891535572	-0.409628711873562	B
HNSC-A67F-01	9.65906562158035	3.05025113916636	6.60881448241399	B
HNSC-A64Z-01	-8.44448662892902	-0.846022804365917	-7.5984638245631	B
HNSC-A6X0-01	4.86131043146044	-4.57813886333549	9.43944929479593	B
HNSC-A4Z9-01	-2.74573294556749	2.67485222364645	-5.42058516921394	B
HNSC-6473-01	-5.29253260466849	-3.80651498369863	-1.48601762096986	B
HNSC-6938-01	8.81186919675272	-0.0795821139449151	8.89145131069763	B
HNSC-6011-01	-5.59783698338341	2.58522835306242	-8.18306533644583	B
HNSC-A61S-01	-3.11543580755059	1.9901192514985	-5.10555505904909	B
HNSC-A61H-01	-0.340515612371211	0.315525784642375	-0.656041397013587	B
HNSC-6992-01	2.77005887719455	-0.933165499765412	3.70322437695996	B
HNSC-6020-01	-0.708590777817583	2.66767135308602	-3.3762621309036	B
HNSC-8489-01	6.27766162118373	0.0379099103359121	6.23975171084781	B
HNSC-5557-01	6.7396675071555	3.03547397838529	3.7041935287702	B
HNSC-A63T-01	3.31377514059097	2.22644811383774	1.08732702675323	B
HNSC-A7HI-01	-0.456649048918174	-6.62178334230398	6.1651342933858	B
HNSC-7831-01	2.72083031566691	-2.33947663803046	5.06030695369737	B
HNSC-5324-01	-5.56060744828754	0.471940162640979	-6.03254761092852	B
HNSC-A49B-01	5.54855809059186	0.0406762814742189	5.50788180911764	B
HNSC-A497-01	3.66625552357674	-2.50320605629074	6.16946157986748	B
HNSC-A4C6-01	-0.220208137114386	2.59678625251786	-2.81699438963225	B
HNSC-6933-01	6.59983552127823	2.36541053772362	4.23442498355461	B
HNSC-A499-01	7.47260794475624	0.316690307947441	7.1559176368088	B
HNSC-8569-01	0.00380697196702108	2.31354135252955	-2.30973438056253	B
HNSC-A45V-01	-4.28518625710769	2.15249605717208	-6.43768231427978	B
HNSC-A50I-01	-7.14480950018329	1.12246209900169	-8.26727159918498	B
HNSC-6954-01	-2.8000005500335	1.4679774207542	-4.2679779707877	B
HNSC-7832-01	-4.99310365965108	1.13924631962683	-6.1323499792779	B
HNSC-A6JO-01	-3.96292551229823	1.93826336392566	-5.90118887622389	B
HNSC-6516-01	-4.65811666177699	2.29793449910179	-6.95605116087878	B
HNSC-7101-01	2.26773904283111	-0.08217214076381	2.34991118359492	B
HNSC-7063-01	5.92247228793828	3.03132384636941	2.89114844156887	B
HNSC-A620-01	3.06250222868164	0.312515568188837	2.74998666049281	B
HNSC-6823-01	-7.21885575181766	3.3271707136099	-10.5460264654276	B
HNSC-7379-01	-0.599753070656179	3.24117465463595	-3.84092772529213	B
HNSC-6517-01	-0.871829098560744	1.29510795808151	-2.16693705664226	B
HNSC-6937-01	-4.09064611491055	-0.72886102073464	-3.36178509417591	B
HNSC-7261-01	-0.117776057526699	-0.340047669310755	0.222271611784056	B
HNSC-A6TO-01	-0.0481620197034921	0.916233564818846	-0.964395584522338	B
HNSC-6997-01	-3.87025744757635	-1.3994793388363	-2.47077810874005	B
HNSC-7422-01	2.85789455208373	0.910195297272001	1.94769925481173	B
HNSC-4734-01	0.500993028168769	2.52093120351463	-2.01993817534586	B
HNSC-A6DD-01	-2.90274729966317	1.27246856297803	-4.17521586264119	B
HNSC-6873-01	-2.12434989220353	1.03702375401787	-3.16137364622141	B
HNSC-5439-01	-8.28139424573019	1.57803110933322	-9.85942535506341	B
HNSC-7236-01	-0.845857696026906	1.09392026595166	-1.93977796197857	B
HNSC-A61J-01	3.32107840395378	1.56813059681497	1.75294780713881	B
HNSC-A7JV-01	4.26111639568042	-1.79897860222802	6.06009499790844	B
HNSC-A7JA-01	-5.10089030060705	1.19406712066975	-6.2949574212768	B
HNSC-A498-01	-6.7985055885664	1.40237035965125	-8.20087594821765	B
HNSC-A6I9-01	-5.37238465208227	-3.14424063681232	-2.22814401526995	B
HNSC-A6H7-01	7.35718720909651	-3.02501338252643	10.3822005916229	B
HNSC-7068-01	7.64690166713824	-1.24344596780231	8.89034763494056	B
HNSC-A4C9-01	-3.68745813811169	0.376961364324861	-4.06441950243655	B
HNSC-5151-01	-0.219503306872807	3.08366891152974	-3.30317221840254	B
HNSC-5558-01	0.401540321607295	2.83787253312754	-2.43633221152024	B
HNSC-7370-01	3.15483911414924	-0.489675653168671	3.64451476731791	B
HNSC-A7JH-01	2.64990581118053	3.09360705049828	-0.443701239317743	B
HNSC-A6SH-01	-7.16858138798651	2.17059194762177	-9.33917333560828	B
HNSC-AA3J-01	-4.89151589225287	-1.74747708932351	-3.14403880292936	B
HNSC-A624-01	10.6832309467587	-11.543856351803	22.2270872985617	B
HNSC-7373-01	5.25347319824507	0.574524148256854	4.67894904998822	B
HNSC-A4ZB-01	-6.66093721972106	2.70907650880934	-9.3700137285304	B
HNSC-A718-01	-1.9683181278017	1.26944257473851	-3.23776070254022	B
HNSC-6995-01	5.05581140821108	1.01654384785947	4.03926756035161	B
HNSC-A4IG-01	-0.953605805070385	0.641169534381408	-1.59477533945179	B
HNSC-A6WX-01	9.14318928606521	-1.86341849720331	11.0066077832685	B
HNSC-6827-01	2.93189162676643	-6.23080710162546	9.16269872839188	B
HNSC-7091-01	-5.31319055507942	2.84706555431602	-8.16025610939544	B
HNSC-7533-01	-1.07513887337979	-2.02584369898868	0.950704825608896	B
HNSC-7100-01	5.79225253378691	-4.01762067900768	9.80987321279459	B
HNSC-7368-01	2.63755548534804	0.964863098603129	1.67269238674491	B
HNSC-7428-01	1.57328920681575	1.65483928395002	-0.0815500771342714	B
HNSC-A71B-01	-0.354790069208607	1.80180397141049	-2.1565940406191	B
HNSC-7398-01	3.64765686467572	-1.20241524320384	4.85007210787957	B
HNSC-6870-01	-5.67905571267836	2.02799879262073	-7.70705450529909	B
HNSC-A6UY-01	5.60621505343208	-6.96650117385249	12.5727162272846	B
HNSC-7630-01	-4.333404324278	1.49399955418756	-5.82740387846556	B
HNSC-7446-01	-0.263742542136721	-0.645016498891973	0.381273956755252	B
HNSC-A623-01	-5.42307931919937	1.64251685185143	-7.0655961710508	B
HNSC-A67D-01	-0.192100860513071	4.17970270575493	-4.371803566268	B
HNSC-5966-01	3.33092877801797	-3.54457722672467	6.87550600474264	B
HNSC-A6JD-01	3.41296665987816	-3.8257260198328	7.23869267971097	B
HNSC-A6EN-01	2.22380377966979	-3.13875490689482	5.36255868656461	B
HNSC-6994-01	0.0885117496745951	0.920864990459969	-0.832353240785373	B
HNSC-7425-01	-3.97626818850274	2.29908786785233	-6.27535605635507	B
HNSC-7402-01	0.586503651066613	-0.687422987262239	1.27392663832885	B
HNSC-A66S-01	-0.239561831550326	-3.00066155975042	2.76109972820009	B
HNSC-A4IH-01	6.27592302489808	-1.66902129499149	7.94494431988957	B
HNSC-7242-01	5.83011228547376	-0.0899379215217802	5.92005020699554	B
HNSC-7415-01	-0.251163816440841	0.782093718271559	-1.0332575347124	B
HNSC-A61I-01	1.55075162210293	-5.29365628841257	6.8444079105155	B
HNSC-7082-01	-0.0684063658324458	-0.0985360160036202	0.0301296501711745	B
HNSC-5556-01	9.56060048252062	1.87475242860457	7.68584805391605	B
HNSC-A45R-01	1.86423297662931	0.573876442769806	1.2903565338595	B
HNSC-A6JE-01	-6.55581086998331	-0.818295887331828	-5.73751498265149	B
HNSC-A6IG-01	-2.67628482394912	-1.87746731481505	-0.798817509134063	B
HNSC-7229-01	-4.51199423352724	2.32543762693686	-6.8374318604641	B
HNSC-5364-01	1.11057727122342	0.311147837027904	0.799429434195515	B
HNSC-5326-01	-1.78790487390467	2.74354731927596	-4.53145219318064	B
HNSC-A45U-01	-1.42890742682073	0.532294383759558	-1.96120181058028	B
HNSC-6218-01	-7.17129428233299	3.44693953870555	-10.6182338210385	B
HNSC-5250-01	9.13148225858292	-4.2361043164939	13.3675865750768	B
HNSC-7424-01	3.40591543383319	-2.72013586498385	6.12605129881705	B
HNSC-A74Q-01	-3.80437076244574	2.44506847495691	-6.24943923740265	B
HNSC-A642-01	2.21367393272571	-4.60003017122304	6.81370410394875	B
HNSC-7592-01	0.140782438542318	2.66692196369432	-2.526139525152	B
HNSC-5369-01	8.73342914895058	1.93145759217051	6.80197155678006	B
HNSC-6480-01	-1.11285700800696	-3.44197984917049	2.32912284116354	B
HNSC-7099-01	-0.0665149901635748	1.85962601450438	-1.92614100466796	B
HNSC-7427-01	5.58560332027285	1.99432417871197	3.59127914156089	B
HNSC-7413-01	-0.861516788063035	0.941202103382617	-1.80271889144565	B
HNSC-A8YP-01	0.62193085287098	-1.96304434801119	2.58497520088217	B
HNSC-A4CH-01	-0.862176106836197	2.14409847522882	-3.00627458206501	B
HNSC-6948-01	2.22266128871576	-2.85092868026646	5.07358996898222	B
HNSC-4723-01	5.91875962800994	0.821166924241527	5.09759270376841	B
HNSC-A7BN-01	-0.465837828330489	-9.14561550050912	8.67977767217863	B
HNSC-5361-01	3.18135933415664	-2.02359100887712	5.20495034303376	B
HNSC-A6X2-01	-3.07356618175864	2.00599882746584	-5.07956500922448	B
HNSC-4738-01	8.22806953518208	0.929574328251965	7.29849520693011	B
HNSC-4739-01	6.07395708638363	-0.0419583629141249	6.11591544929775	B
HNSC-A6V9-01	6.92794031860068	-3.77825953415149	10.7061998527522	B
HNSC-4741-01	-3.4665829754133	0.7145894171965	-4.1811723926098	B
HNSC-5367-01	-0.133083886276992	-0.684934152605056	0.551850266328064	B
HNSC-7391-01	10.6860128045002	-0.121737040086414	10.8077498445866	C
HNSC-5978-01	16.4156144190063	-2.24633857028123	18.6619529892875	C
HNSC-4737-01	6.1306695077699	2.72120919580559	3.4094603119643	C
HNSC-7385-01	12.7674044129765	-3.26278074104426	16.0301851540208	C
HNSC-A45Y-01	9.43040987835198	-0.937542244052238	10.3679521224042	C
HNSC-A652-01	5.70956532939015	2.67139496166698	3.03817036772316	C
HNSC-6934-01	19.8507001543013	-0.949144536685687	20.799844690987	C
HNSC-7407-01	5.68730516185438	-3.33305710940092	9.0203622712553	C
HNSC-6482-01	24.4388408111899	-5.39151294047483	29.8303537516647	C
HNSC-5434-01	15.7964139418991	-1.47896234327938	17.2753762851785	C
HNSC-A6H8-01	8.28308391653228	-3.28902377319519	11.5721076897275	C
HNSC-6478-01	17.1212220265132	-1.27492493594125	18.3961469624545	C
HNSC-6433-01	14.077874123772	-7.08668678068494	21.1645609044569	C
HNSC-7103-01	4.47606098270394	-2.01016646137153	6.48622744407547	C
HNSC-7263-01	10.7210150294821	-1.00236943907945	11.7233844685615	C
HNSC-7102-01	6.82142444930509	-2.32280461625905	9.14422906556414	C
HNSC-A468-01	12.0003781179615	0.350419320101441	11.6499587978601	C
HNSC-6013-01	15.7591389742813	-1.26357942785217	17.0227184021335	C
HNSC-8568-01	5.84104872754088	2.12783251748945	3.71321621005143	C
HNSC-7393-01	20.1443380258462	-0.398681515080239	20.5430195409265	C
HNSC-6219-01	10.802738952559	-1.35616053433789	12.1588994868969	C
HNSC-AA8J-01	5.65042952070262	-1.12058237938006	6.77101190008268	C
HNSC-7235-01	7.52860201015177	-2.9671905323315	10.4957925424833	C
HNSC-7072-01	3.84188244521968	-2.18277939867225	6.02466184389193	C
