genes,cor.cor,p.value
ZNF517,-0.138598630324584,0.000419592214857956
ZNF7,-0.123048179944801,0.00175735426007988
COMMD5,-0.0511326654098585,0.195000114110175
ZNF250,-0.151649471263184,0.000111855781546028
ZNF16,-0.195800638505677,5.50668359203953e-07
C8orf33,-0.122465545860417,0.00184872193549113
WASH1,-0.180819702256995,3.87656462449675e-06
FOXD4,-0.00468766635691617,0.905489916148928
CBWD1,-0.0483346429696672,0.220602048557695
C9orf66,0.1785248447433,5.15646335478232e-06
DOCK8,0.433662594727233,6.52549700774635e-31
KANK1,-0.182985276105356,2.95180092089922e-06
DMRT1,0.0154940836531612,0.69472172273966
DMRT3,0.0765787308928449,0.0520853170494066
DMRT2,-0.000128076985691716,0.997411734665296
SMARCA2,-0.0216365373577914,0.583642999372917
VLDLR,0.0303313235010427,0.442247122448203
KCNV2,0.132062818902463,0.000780572997967623
KIAA0020,-0.225029235026883,7.75403771775234e-09
RFX3,0.10036383858661,0.0108206520048616
GLIS3,0.418099706567323,1.22422571200912e-28
SLC1A1,0.0794211639845448,0.0439307396049332
SPATA6L,-0.0303620859968537,0.44178419113809
PPAPDC2,-0.23060853621621,3.20370923920994e-09
CDC37L1,-0.0626762545108742,0.112056426957059
AK3,-0.192508626241263,8.56902377840793e-07
RCL1,-0.203411558045396,1.92428916846207e-07
JAK2,0.329704377830564,8.53906411081066e-18
INSL6,0.0834537759955204,0.0342259365388467
INSL4,0.0527040157386301,0.181611998582267
RLN2,-0.120295802202263,0.00222859748489726
RLN1,-0.0711596900457308,0.07113566449868
PLGRKT,-0.185052481889685,2.26881482194318e-06
CD274,0.468044425202039,2.26265975057876e-36
PDCD1LG2,0.712995442575072,4.59528133983605e-101
RIC1,0.307702950119459,1.37073947071931e-15
ERMP1,-0.194168488857243,6.86298356051941e-07
KIAA2026,0.0160562883749484,0.684230142125297
MLANA,0.104646989632412,0.00786562035602294
RANBP6,-0.123685503814705,0.00166216692926161
IL33,-0.126426789652102,0.00130431612158871
TPD52L3,0.163450725285711,3.07395127592623e-05
UHRF2,0.0323125369199296,0.413002684620956
GLDC,0.00722252334567496,0.854850272707619
TMEM261,-0.153832050773499,8.86999295204105e-05
PTPRD,-0.216150133405197,3.02051520627084e-08
TYRP1,0.0719340491740752,0.0681068898079844
LURAP1L,-0.171224956609827,1.24778947507089e-05
MPDZ,0.350344458661264,4.92959144585447e-20
NFIB,0.0326066454103001,0.408760966911255
ZDHHC21,0.0924778878263881,0.0189101085187827
CER1,-0.0447452669564914,0.256849275306769
FREM1,-0.161195900633633,3.96256925887282e-05
TTC39B,0.0780808491329622,0.0476311048705462
SNAPC3,-0.00993793201745397,0.801263133317098
PSIP1,0.00211570512459516,0.957264747343407
CCDC171,-0.0328485977831222,0.405290935247653
C9orf92,0.0831422465637105,0.0349042019329515
BNC2,0.425679299998779,9.89741580999705e-30
CNTLN,0.272772938024304,1.88500486034388e-12
SH3GL2,-0.0526393605125149,0.182149091170065
ADAMTSL1,0.234260401777072,1.77416785623629e-09
FAM154A,-0.0428592661504298,0.277464697282295
RRAGA,-0.0627325449364595,0.111733970336182
HAUS6,-0.0546305646425238,0.166141413045727
PLIN2,-0.0039680225020981,0.919945881815335
DENND4C,-0.064775556477052,0.100517292458097
RPS6,-0.153644603602905,9.04957416047759e-05
ACER2,-0.0185746468114246,0.638000307997539
SLC24A2,0.16511938791962,2.54177272619685e-05
MLLT3,-0.180851945819443,3.86095715028218e-06
FOCAD,-0.143373820097438,0.000262009742687597
PTPLAD2,0.312976250194801,4.21576364312992e-16
IFNB1,0.0572375530302968,0.146809373902991
IFNW1,0.0253324592800032,0.521055118310454
IFNA21,0.107447340440581,0.00634659089459409
IFNA4,-0.00235516524754523,0.952433308158181
IFNA7,0.15274404643705,9.96114331025413e-05
IFNA10,NA,NA
IFNA17,0.0294825086288039,0.455129333063661
IFNA16,0.0294825086288039,0.455129333063661
IFNA14,-0.0079400967947929,0.840613513987481
IFNA5,0.110639920583855,0.00494022141128285
KLHL9,-0.0560034598358936,0.155735322264331
IFNA6,0.15274404643705,9.96114331025413e-05
IFNA13,NA,NA
IFNA2,0.186362155503105,1.91748101968124e-06
IFNA8,0.0642563936858019,0.103279053172053
IFNA1,0.126520375941065,0.00129345663692426
IFNE,0.101713555004937,0.0097977227219395
MTAP,-0.0158396930452347,0.68826507309731
RP11-145E5.5,NA,NA
CDKN2A,0.130781601008836,0.000878759847876971
CDKN2B,0.185204303952338,2.22512827596728e-06
DMRTA1,0.0487011275750928,0.21711814565769
ELAVL2,-0.0874339236374546,0.0265027740777773
IZUMO3,0.0776225335064728,0.0489549595180921
TUSC1,-0.149272184864846,0.000143494610207165
CAAP1,-0.240951182521251,5.85573537037326e-10
PLAA,-0.147511465847998,0.000172155619572954
IFT74,-0.309997586291499,8.22986259270088e-16
LRRC19,-0.240605620935666,6.20584940057387e-10
TEK,0.406304121388545,5.41127818779414e-27
EQTN,0.11216748649974,0.0043724693386186
MOB3B,-0.0630173555630365,0.110113630663667
IFNK,0.255822750781975,4.41607051096855e-11
C9orf72,0.25242633302003,8.08823621508116e-11
LINGO2,0.102070797274777,0.00954178450664083
ACO1,-0.00153934325877276,0.968899729036339
DDX58,0.215535208926724,3.31177913096265e-08
TOPORS,-0.134345703534163,0.000630377081836088
NDUFB6,-0.161484146024189,3.83672997392067e-05
TAF1L,-0.00664107459246803,0.86642120243784
TMEM215,0.0414078065668384,0.294076453155599
APTX,-0.213046119562792,4.79386218088729e-08
DNAJA1,0.0124082985733926,0.753302557654176
SMU1,-0.1231202803361,0.00174634029740184
B4GALT1,0.223645366129934,9.62074218947081e-09
SPINK4,0.0377336127736365,0.339045994671369
BAG1,-0.111408289025148,0.00464681777244212
CHMP5,-0.00376670812342165,0.923994755259981
NFX1,-0.10235272348808,0.00934402192732319
AQP7,-0.00681263763799886,0.863003981450253
AQP3,0.209285938622185,8.31138664095356e-08
NOL6,-0.135926514074374,0.000542603481404073
ANKRD18B,-0.0546141062504072,0.166269251822888
PRSS3,-0.0627512974776542,0.111626709761652
UBE2R2,-0.199858251107514,3.15976806036094e-07
UBAP2,-0.120020016026893,0.00228168511157388
DCAF12,-0.0740233034825476,0.0604594969630654
UBAP1,-0.0762440539073361,0.053123707771446
KIF24,-0.118789033025112,0.00253302384826634
NUDT2,-0.0467320070028701,0.236306782770236
KIAA1161,-0.244759773828304,3.06929610358431e-10
C9orf24,0.0594778786812009,0.131610310929066
FAM219A,0.149526446523966,0.000139746938295915
DNAI1,0.0658923376327572,0.0947755055902213
ENHO,-0.0484732310365919,0.219279919284966
CNTFR,0.0492598502249961,0.211883049892042
RPP25L,-0.0864424981388789,0.0282706457113453
DCTN3,0.0497541221541328,0.207328240889602
ARID3C,-0.0703507326838356,0.0744165179412695
SIGMAR1,-0.0849399368966334,0.0311428661412984
GALT,-0.183308895487821,2.83321534206547e-06
RP11-195F19.29,NA,NA
IL11RA,-0.0645012017498605,0.101969353701728
CCL27,NA,NA
RP11-195F19.5,-0.100629256479443,0.0106123184228799
CCL19,0.0662252413292882,0.0931156067897884
CCL21,0.242530065982908,4.48596298906472e-10
FAM205A,0.0925977042580471,0.0187556326477292
KIAA1045,0.0849912319321396,0.0310408429126371
DNAJB5,0.238762133484124,8.4466759188464e-10
C9orf131,0.207535982835484,1.07004016559673e-07
VCP,-0.0845088045562906,0.0320117700026748
FANCG,-0.0417455328683588,0.29015305811931
PIGO,-0.0892543228427997,0.023503917622453
STOML2,-0.0810097480219429,0.039861446423284
FAM214B,0.0220290051591824,0.576834041917035
UNC13B,-0.120791505756239,0.00213600700233973
RUSC2,0.131571200571387,0.000816980625508019
FAM166B,0.0489712878295835,0.214575332908458
TESK1,-0.0503944016580763,0.201533888307847
CD72,0.380177507049386,1.41593810036819e-23
SIT1,0.0861748175146495,0.0287650004950331
CCDC107,0.0451819319381977,0.252231472907947
ARHGEF39,-0.251061367613863,1.02895130852364e-10
CA9,-0.0268165981893195,0.496929387381415
TPM2,0.097902960879296,0.0129316658578662
TLN1,0.211530684365526,5.99144916925216e-08
CREB3,0.0839841639965004,0.0330970187090913
GBA2,-0.141516369049111,0.000315230502201853
RGP1,-0.0657304145163636,0.0955913814943601
MSMP,NA,NA
NPR2,0.186216676563878,1.95376732463601e-06
SPAG8,-0.0182043894932287,0.644715143684536
HINT2,-0.181542151853523,3.54092334788993e-06
TMEM8B,-0.203847365826318,1.80961840323778e-07
FAM221B,-0.153612363466446,9.08080463762577e-05
OR13J1,-0.025717105658006,0.514745169092871
HRCT1,-0.0901197095736312,0.0221844782078112
RECK,0.360789595019823,3.12557431796936e-21
GLIPR2,0.476150927830843,9.42208334619489e-38
CCIN,0.286167178112986,1.32763651831608e-13
CLTA,-0.170345730542899,1.38455149381662e-05
GNE,0.051587592527072,0.191051882694043
RNF38,-0.0193026497551256,0.624883997308365
MELK,-0.0826009182738352,0.0361100293217166
PAX5,-0.0434684072765559,0.270686870478646
ZCCHC7,-0.105450551795237,0.00739953558836224
GRHPR,-0.036842278644962,0.350586238851498
ZBTB5,-0.0672253730013012,0.0882684693361793
POLR1E,-0.247591293012083,1.88532065588871e-10
FBXO10,0.0455381547631934,0.248507367672906
RP11-613M10.8,0.0467100965067703,0.236526821057946
TOMM5,-0.196439302825094,5.0495474540981e-07
RP11-613M10.9,0.154454789663586,8.29720337431838e-05
FRMPD1,-0.0153973073232383,0.696533682478983
TRMT10B,-0.131112760517588,0.000852341405692368
EXOSC3,-0.111857860991678,0.00448253822602764
DCAF10,-0.0421898228320135,0.285045467670654
SLC25A51,0.13347644308602,0.000684087390976865
SHB,-0.135172505740187,0.000582946806178541
ALDH1B1,-0.220915474656419,1.46632100994139e-08
IGFBPL1,-0.00967070071659789,0.806499927670926
ANKRD18A,-0.0396877701385166,0.314606930456547
CNTNAP3,0.104097450245353,0.00819929868430785
SPATA31A1,-0.00235516524754523,0.952433308158181
ANKRD20A2,NA,NA
FOXD4L6,0.0164630547469741,0.676676864132618
CBWD7,-0.18842851854967,1.46690213994804e-06
CNTNAP3B,0.0320745834360364,0.416453479904233
SPATA31A6,NA,NA
FP325317.1,0.112621993344399,0.00421532082691905
SPATA31A5,NA,NA
SPATA31A7,NA,NA
FAM27C,-0.0102704939949422,0.794758534158021
ANKRD20A4,0.10315356113712,0.00880201287220135
FOXD4L5,NA,NA
CBWD5,0.00058067068557676,0.988265820157406
FOXD4L4,0.00641302294030034,0.870967421278983
ANKRD20A3,NA,NA
ZNF658,-0.064857636157408,0.100086084240305
SPATA31A3,NA,NA
ANKRD20A1,NA,NA
CBWD3,0.0537534140091297,0.173057881815058
FOXD4L3,-0.00235516524754523,0.952433308158181
PGM5,-0.026673763998483,0.499225144886905
TMEM252,-0.077230250524063,0.0501124211637745
PIP5K1B,-0.12359038228796,0.00167606665040106
FAM122A,0.0570498910936918,0.148140948169088
PRKACG,0.032052590248882,0.416773279117203
FXN,-0.152466665571292,0.000102588984720993
TJP2,-0.294692806649378,2.27389842580567e-14
FAM189A2,0.107695810255784,0.00622545314588663
APBA1,-0.0678321980674725,0.0854278090837825
PTAR1,0.192560509239665,8.51001218167963e-07
C9orf135,0.00961977497788585,0.807498883550468
MAMDC2,0.0723297817318544,0.0666003796609573
SMC5,0.00168936188914181,0.965870576050162
KLF9,0.32544989124378,2.35607399108482e-17
TRPM3,-0.0319648686983791,0.41805026020381
TMEM2,-0.0588770453278231,0.135561789694886
ABHD17B,-0.00735817715305393,0.852155118166399
C9orf85,-0.141298945669353,0.000322081361852384
C9orf57,0.0627122172667816,0.11185033192432
GDA,0.0396151466619957,0.315493969941237
ZFAND5,0.0353194224238941,0.370870278340538
TMC1,0.0782959461239171,0.0470202217909831
ALDH1A1,-0.0216726449507089,0.583015007939387
ANXA1,0.229978619559798,3.54398229776861e-09
RORB,0.285326367458128,1.57491294168091e-13
TRPM6,-0.0893726545913722,0.0233195809414298
C9orf40,-0.185106509391301,2.25317515604431e-06
C9orf41,-0.077310860150228,0.0498727257985441
NMRK1,-0.101131578592609,0.0102277530680398
OSTF1,-0.0441371397755455,0.263377357652327
PCSK5,0.180615861955005,3.97663861425113e-06
RFK,-0.121220884224546,0.00205866387989919
GCNT1,-0.279735433448317,4.83254733393334e-13
PRUNE2,-0.0702504538039362,0.0748316732347616
FOXB2,0.0233085820939981,0.554897989121956
VPS13A,0.0702278574422287,0.0749254824062193
GNA14,-0.000185120214534155,0.996258974097826
GNAQ,0.0483786420814181,0.220181680832497
CEP78,-0.0184860934679203,0.639603608508527
PSAT1,-0.112030188298074,0.00442097232974322
TLE4,0.113459418401757,0.00393909786560712
TLE1,-0.177658159134057,5.73773199751577e-06
SPATA31D1,0.0294825086288039,0.455129333063661
RASEF,-0.10757015977528,0.00628645013330506
FRMD3,0.0569952696084622,0.148530244790872
IDNK,-0.150380026585594,0.000127827380818607
UBQLN1,-0.0285934050151793,0.468846160937804
GKAP1,-0.218338953234355,2.17174603293002e-08
KIF27,-0.00142535788527122,0.971201605736539
C9orf64,-0.0882833487822973,0.0250647255242087
HNRNPK,-0.277770826552919,7.12328697005715e-13
RMI1,-0.100120238311706,0.0110150440724212
SLC28A3,0.0403608211935539,0.306464030355687
NTRK2,-0.0468153093150465,0.235471529661094
AGTPBP1,0.0665732608824247,0.0914053080376817
NAA35,-0.096252800844879,0.014543447715277
GOLM1,-0.163021857322895,3.22690055949137e-05
C9orf153,0.155409492883071,7.48635004508876e-05
ISCA1,-0.0394754930448749,0.317204332314555
ZCCHC6,-0.00713575946379569,0.856574976115008
GAS1,0.546401635619737,2.10341337914685e-51
DAPK1,0.183357412922915,2.81583480116109e-06
CTSL,0.611947481389071,2.01213753402282e-67
SPATA31E1,0.00826871626922365,0.834110686491007
CDK20,-0.152788201233119,9.91450289568495e-05
SPIN1,0.0779215061178641,0.0480879246187117
NXNL2,-0.018800432684649,0.633919998271162
S1PR3,0.344869972179309,2.00905887692228e-19
SHC3,0.00975642591816283,0.804819059727007
CKS2,-0.157652103900909,5.86585688470924e-05
SECISBP2,-0.205630920422104,1.40532177780978e-07
SEMA4D,0.0483584038264049,0.220374965959011
GADD45G,0.0273197454830303,0.488887272903173
DIRAS2,0.08406445172661,0.0329289301582073
SYK,-0.143556583182884,0.00025725441560166
AUH,-0.198051699074729,4.05208747014547e-07
NFIL3,0.265398286322961,7.64251393265516e-12
ROR2,0.314520272857678,2.97156880433871e-16
SPTLC1,-0.0925076948125695,0.0188715758675226
IARS,-0.0804061213627388,0.0413684453474136
NOL8,-0.271138452290457,2.58022279725452e-12
CENPP,-0.0147179423581978,0.709301702163913
OGN,0.169973995941185,1.44656468170425e-05
OMD,0.25876191659775,2.5971023964016e-11
ASPN,0.280987128266279,3.76804707298951e-13
ECM2,0.401632241965402,2.32842911171318e-26
IPPK,0.0377581883954674,0.338731293886148
BICD2,0.186566603924696,1.86757625711579e-06
ZNF484,0.18129842271866,3.65092243382738e-06
FGD3,0.138953330135657,0.000405374336134297
SUSD3,-0.0594294817884843,0.131925265505528
C9orf89,-0.0043837581815067,0.911591192307678
NINJ1,0.308888364196124,1.05375093836644e-15
WNK2,-0.187583803617198,1.63723440452621e-06
C9orf129,0.0971328727799063,0.0136631093737357
FAM120AOS,-0.166018242458039,2.29260379743797e-05
FAM120A,-0.193493113459756,7.51354562174609e-07
PHF2,-0.155542547986332,7.37946712456935e-05
BARX1,-0.0124192481030812,0.753091929657823
PTPDC1,-0.0242606244295508,0.53884532877223
ZNF169,-0.0917592842681375,0.0198600792903387
NUTM2F,-0.0386963144145019,0.326858191303999
HIATL1,-0.0553088688336897,0.160936685798222
FBP2,-0.0852913580709201,0.0304496256147286
FBP1,-0.0776179768642569,0.0489682746184335
C9orf3,0.158978650782022,5.06974949522159e-05
FANCC,-0.0949159383526019,0.0159761997253739
PTCH1,-0.132846830839392,0.000725607304525861
ERCC6L2,0.0923510960327349,0.0190747852365685
RP11-569G13.3,-0.0345918509006473,0.380812806669736
HSD17B3,-0.0750838320988527,0.0568579560092749
SLC35D2,-0.31544126473951,2.40969040856443e-16
ZNF367,-0.136767390387347,0.000500681024882859
HABP4,-0.0262210517602453,0.506538517476437
CDC14B,-0.0912024056458236,0.0206245855412779
AAED1,0.31042665782792,7.47733776580599e-16
ZNF510,-0.0220441360436045,0.576572284474542
ZNF782,-0.0582147920115735,0.140022447790452
HIATL2,-0.0486849222313284,0.217271358814567
NUTM2G,0.00546283810440801,0.889953538168461
CTSV,-0.218186052557036,2.22262513429905e-08
CCDC180,0.0284948913022775,0.470379919936783
TDRD7,-0.112126860972673,0.00438677064441504
TMOD1,0.110762998142251,0.00489212710813737
TSTD2,0.043917509182384,0.265762869643855
NCBP1,-0.167706829258804,1.88589491969694e-05
XPA,-0.0984226471424871,0.012457799817088
FOXE1,0.181277115048943,3.66069278099049e-06
C9orf156,-0.0723965518198729,0.0663489132728288
HEMGN,0.0318851739624111,0.419212383819408
ANP32B,-0.328090803317716,1.25718634716416e-17
NANS,-0.261057721293339,1.70761041550169e-11
TRIM14,-0.0692134147818597,0.0792366497047532
CORO2A,-0.231205520848423,2.9106442209295e-09
TBC1D2,0.0358278450258393,0.364018839747146
GABBR2,0.145354354732075,0.000214592513173247
ANKS6,-0.162704208606279,3.34480561313507e-05
GALNT12,-0.140004606086032,0.000365828178714111
COL15A1,0.503746303579715,9.72240273809184e-43
TGFBR1,0.344418319253631,2.25319200197002e-19
ALG2,-0.0787299339783315,0.04580768510039
SEC61B,-0.106263447267642,0.00695333913013976
NR4A3,0.36745965159123,5.08698051382423e-22
STX17,0.0981428600986386,0.0127109764696718
ERP44,-0.126926031859283,0.00124734130096411
INVS,0.0368979673996152,0.34985803155261
TEX10,-0.106948428097625,0.0065962388290905
MSANTD3,0.186311251818943,1.93010365621037e-06
MSANTD3-TMEFF1,0.0283128482698564,0.473221405620311
TMEFF1,0.00977648484285327,0.804425881373904
MURC,0.23232447287216,2.42990089505614e-09
RP11-35N6.1,-0.0281279789625864,0.476116622147246
BAAT,-0.0284164133411497,0.471603717987734
MRPL50,-0.20251218844206,2.18349318857608e-07
ZNF189,-0.0348270577851835,0.377580900673238
ALDOB,-0.0273377731706102,0.488600429245268
TMEM246,-0.0652365563261864,0.0981144597214412
RNF20,-0.213835505855967,4.26535289467032e-08
GRIN3A,0.190252298990665,1.15521249821259e-06
PPP3R2,0.0191968618441665,0.626782746155307
CYLC2,0.15274404643705,9.96114331025413e-05
SMC2,-0.00954938417003847,0.808880180379177
OR13F1,0.0294825086288039,0.455129333063661
OR13C4,0.0399126710067523,0.311870327026826
OR13C3,0.11128820472345,0.00469160895401845
OR13C8,-0.00253364489094421,0.948833358810412
OR13C5,0.15274404643705,9.96114331025413e-05
OR13C2,0.0445625418141064,0.25879889369693
OR13C9,0.0399126710067523,0.311870327026826
OR13D1,0.074713850445598,0.0580936333374537
NIPSNAP3A,-0.15239227569612,0.000103401662332087
NIPSNAP3B,-0.046944147941708,0.234183803278639
ABCA1,0.47505749642713,1.45383118377612e-37
SLC44A1,-0.184269266208981,2.50755377840284e-06
FSD1L,-0.0277187777924065,0.482559379567748
FKTN,-0.141241960649391,0.000323899777724295
TAL2,-0.0507062093352839,0.198755160731079
TMEM38B,-0.0973336596101003,0.0134689669715392
ZNF462,-0.0384865550581908,0.329489254824842
RAD23B,-0.113248784245739,0.00400698670033379
KLF4,-0.0387700496010495,0.325936555618434
ACTL7B,0.0388347079930645,0.325129761634582
ACTL7A,NA,NA
IKBKAP,-0.13374386286311,0.000667128130781184
FAM206A,-0.217186199251604,2.58494579074394e-08
CTNNAL1,-0.0317141641093285,0.421712470056595
TMEM245,-0.0130795339829285,0.740424915248785
FRRS1L,0.0681315233782645,0.0840540165621638
EPB41L4B,-0.36565067481875,8.35860806044164e-22
PTPN3,-0.317935596636568,1.36095430069902e-16
PALM2,0.24705672026597,2.06797871060116e-10
PALM2-AKAP2,0.282358348799948,2.86489624210019e-13
AKAP2,0.265170811774734,7.97430344430496e-12
C9orf152,-0.245494203726069,2.70641223630477e-10
TXN,-0.318375414120686,1.22984814284479e-16
TXNDC8,0.162092473269538,3.58346460514175e-05
SVEP1,0.383043251826432,6.17963217891e-24
MUSK,0.183676482228231,2.70405089751728e-06
LPAR1,0.511873845662711,2.69309284457559e-44
OR2K2,0.129933634867954,0.000949897892318044
KIAA0368,-0.20496159670407,1.54561040204068e-07
ZNF483,0.253577940000451,6.59435241604758e-11
PTGR1,-0.160686751883868,4.19445022952156e-05
DNAJC25,-0.129340297251363,0.00100279939536774
DNAJC25-GNG10,-0.0111531757661276,0.777564136753673
GNG10,0.0576426567830167,0.143966078794397
C9orf84,0.219108030810202,1.93246101875393e-08
UGCG,0.334058641164144,2.97214296200974e-18
SUSD1,-0.15076034551702,0.000122830404432727
PTBP3,0.000681008790748082,0.986238375862554
HSDL2,-0.276863695365263,8.51200787162083e-13
KIAA1958,-0.0922612119657545,0.019192282693385
INIP,-0.13992905248135,0.000368545666949649
SNX30,-0.129742814624728,0.000966623120554072
SLC46A2,0.300195543967863,7.05251026001492e-15
ZFP37,0.0662886258335798,0.092802217409752
SLC31A2,0.530868847877076,4.1866744348932e-48
FKBP15,0.112834038991793,0.00414376831556956
SLC31A1,0.106085102864708,0.00704911357087355
CDC26,-0.155529061890658,7.39023454953612e-05
PRPF4,-0.128274628283444,0.00110470011819915
RNF183,-0.117782419623179,0.00275705375262585
WDR31,-0.148684951113257,0.000152514071772245
BSPRY,-0.144799269275963,0.000227000291664428
HDHD3,-0.318150015227369,1.29540553831383e-16
ALAD,-0.23220329768211,2.47798257880393e-09
POLE3,-0.117315422824297,0.00286699760264243
C9orf43,-0.192036135826444,9.12483575448678e-07
RGS3,0.155244041967756,7.62129416030801e-05
ZNF618,0.222812267357217,1.09474292045414e-08
AMBP,0.0274512132646039,0.486797530061427
KIF12,-0.253135206258802,7.13375039655632e-11
COL27A1,0.0467784174824082,0.23584117805918
ORM1,-0.0573924360302926,0.145717281309659
ORM2,-0.0501533629469115,0.203701236878738
AKNA,-0.0125837988806797,0.749928804332372
DFNB31,-0.0744246994156738,0.0590747762320405
ATP6V1G1,-0.176462039882069,6.6434885050972e-06
C9orf91,0.00127588330400045,0.974220528701761
TNFSF15,0.0632515858182743,0.108794980592363
TNFSF8,0.401451449779737,2.46255959490611e-26
TNC,0.414973327270193,3.39139278684669e-28
DEC1,-0.109056199746127,0.00559828996377539
PAPPA,0.439654092565541,8.08037753785797e-32
ASTN2,0.0899031029801881,0.0225085562750477
TRIM32,-0.0177202555706228,0.653538935123983
TLR4,0.0987317979972793,0.012183242786147
BRINP1,-0.0694716548473283,0.0781205319270157
CDK5RAP2,-0.151257895737184,0.000116570195512377
MEGF9,0.161421950562628,3.86355817477992e-05
FBXW2,0.0227414368427966,0.564570370613432
PSMD5,-0.0212833127498142,0.589802876762051
PHF19,-0.122606052153078,0.00182629806725546
TRAF1,0.192417805690825,8.67327053994576e-07
C5,0.0350899305585836,0.373988869270956
CNTRL,-0.11804384181735,0.00269719881555033
RAB14,0.0236416763472978,0.549255152217087
GSN,0.102204805677609,0.00944732207950215
STOM,0.380925056408394,1.14145426298302e-23
DAB2IP,-0.195846481283567,5.47258673655225e-07
TTLL11,-0.0882685472744053,0.0250891950842242
NDUFA8,-0.301491549666947,5.33341106903151e-15
MORN5,0.0262535218638469,0.506012112504449
LHX6,0.276994858092456,8.29593555847362e-13
RBM18,-0.0498907418824062,0.206081859646713
MRRF,-0.233310176984785,2.07105078491458e-09
PTGS1,0.350653490637932,4.54995734267982e-20
OR1J1,0.0860095598695604,0.0290738924994259
OR1J2,0.0355409034802351,0.367875866843944
OR1J4,0.0728514258298885,0.0646564800464698
OR1N1,0.0943297348662609,0.0166425443413014
OR1N2,-0.0408063385349493,0.301151270599416
OR1L8,0.121872409859229,0.00194619108522425
OR1Q1,0.0444900033094431,0.259575685797079
OR1L1,0.170111321273238,1.4233542858342e-05
OR1L3,0.105755696164642,0.00722912348803663
OR1L4,0.0985486336159431,0.0123452580185797
OR1L6,0.0863888586172223,0.0283691183127027
OR5C1,0.0459042671812836,0.244720033922632
PDCL,-0.0115346007501623,0.770167042298523
OR1K1,-0.00399087522827146,0.919486392250969
RC3H2,0.109312638861666,0.00548664770021351
ZBTB6,0.0645755182523456,0.101574387915117
ZBTB26,-0.14362828606905,0.000255410921049449
RABGAP1,-0.088217740711562,0.0251733445142101
GPR21,0.165656006372329,2.39009222690883e-05
STRBP,-0.346152767158699,1.44907292638811e-19
CRB2,-0.186279363172258,1.93805164747277e-06
DENND1A,-0.155174737803435,7.67849875260586e-05
LHX2,0.0189057069085731,0.63202130474816
NEK6,-0.0313967184453282,0.426376437053523
PSMB7,-0.188888714764729,1.3813983036637e-06
GPR144,-0.0225211602461371,0.568348779733626
NR5A1,0.0738889358744898,0.0609289872178897
NR6A1,-0.203899019961096,1.79647215780393e-07
OLFML2A,0.241414974295971,5.41591426439168e-10
WDR38,0.0692179196889358,0.0792170691329392
RPL35,-0.149453715412515,0.0001408094532401
ARPC5L,-0.22172499652325,1.29479792246446e-08
GOLGA1,-0.171149331865264,1.25902754593017e-05
SCAI,0.0241768469117596,0.540248552882117
PPP6C,-0.124231276722497,0.00158443997948446
RABEPK,-0.152024371197139,0.000107510759006622
HSPA5,0.00993257337275099,0.801368057283873
GAPVD1,0.111594555583646,0.00457810470893358
MAPKAP1,-0.200754281197819,2.7906588398123e-07
PBX3,0.242298187231464,4.6655457588918e-10
MVB12B,-0.230654259409237,3.18028529927701e-09
LMX1B,-0.0233182426549546,0.554733935561807
ZBTB43,0.019507794453908,0.621209008463288
ZBTB34,0.0709839380317402,0.0718382086242004
RALGPS1,-0.218217491624392,2.21207010995435e-08
ANGPTL2,0.474781941529099,1.62135074596378e-37
GARNL3,-0.166776905694134,2.10052032512297e-05
SLC2A8,-0.223111885969193,1.04510560407488e-08
ZNF79,-0.112489577276653,0.00426056842111049
RPL12,-0.322440311574051,4.78423281466089e-17
LRSAM1,-0.282824536243906,2.60914792617839e-13
FAM129B,0.0120691691196874,0.759835137477936
STXBP1,0.0600204048920408,0.128119362508558
PTRH1,-0.0323460955670743,0.412517381376209
C9orf117,-0.108873578247035,0.00567903751777102
TTC16,-0.0610373745636045,0.121769544699706
TOR2A,-0.123441873510929,0.00169798105895469
SH2D3C,0.462241354636886,2.0910381990062e-35
CDK9,-0.0773842640905134,0.0496552918259258
FPGS,-0.0694401616881728,0.0782559583938114
ENG,0.440543905035886,5.90408839572977e-32
AK1,-0.0614830651335784,0.119065277927135
ST6GALNAC6,-0.00587104568180791,0.881788569786363
ST6GALNAC4,0.126585589585865,0.00128593872007084
PIP5KL1,0.0964976705712315,0.014293628155331
DPM2,-0.19425087697134,6.78743131283119e-07
FAM102A,-0.0269924375279731,0.494110868472205
NAIF1,-0.132260641016375,0.000766351546634919
SLC25A25,0.0402335805762069,0.307992671305483
PTGES2,-0.065900165675678,0.0947362042297056
LCN2,0.0189071144387897,0.631995935322491
C9orf16,-0.10969367423183,0.00532446231952337
CIZ1,-0.234481029120016,1.71139872449017e-09
DNM1,0.175504075806289,7.46574301057371e-06
GOLGA2,-0.102988775310545,0.00891119357869034
SWI5,-0.166451193800834,2.18103489308675e-05
TRUB2,-0.250723958571934,1.09179544410535e-10
COQ4,-0.125757880764818,0.00138441210028614
SLC27A4,-0.0914043325092003,0.0203444636433277
URM1,-0.243167837127811,4.02604591909035e-10
CERCAM,0.473445538254113,2.74770618365583e-37
ODF2,-0.240895121853929,5.91119803150445e-10
GLE1,-0.197842111466526,4.17010261008889e-07
SPTAN1,-0.144769588181082,0.000227682314212954
WDR34,-0.0800502334514148,0.0422792999218587
SET,-0.255491449634587,4.68642580925189e-11
PKN3,-0.00883989145939075,0.822835227648232
